Date;ANC02_CLIMIN_ECOACE;ANC02_CLIMIN_ECODIN;ANC02_CLIMIN_ECOHIS;ANC02_CLIMRCP45_ECOACE;ANC02_CLIMRCP45_ECODIN;ANC02_CLIMRCP45_ECOHIS;ANC02_CLIMRCP85_ECOACE;ANC02_CLIMRCP85_ECODIN;ANC02_CLIMRCP85_ECOHIS;ANC22_CLIMIN_ECOACE;ANC22_CLIMIN_ECODIN;ANC22_CLIMIN_ECOHIS;ANC22_CLIMRCP45_ECOACE;ANC22_CLIMRCP45_ECODIN;ANC22_CLIMRCP45_ECOHIS;ANC22_CLIMRCP85_ECOACE;ANC22_CLIMRCP85_ECODIN;ANC22_CLIMRCP85_ECOHIS;ANCTEND_CLIMIN_ECOACE;ANCTEND_CLIMIN_ECODIN;ANCTEND_CLIMIN_ECOHIS;ANCTEND_CLIMRCP45_ECOACE;ANCTEND_CLIMRCP45_ECODIN;ANCTEND_CLIMRCP45_ECOHIS;ANCTEND_CLIMRCP85_ECOACE;ANCTEND_CLIMRCP85_ECODIN;ANCTEND_CLIMRCP85_ECOHIS
1/12/2037;13.51803052;12.37859278;11.20222151;14.48316235;13.2191267;12.02693914;14.69524854;13.45293703;12.18298901;13.46181758;12.34150681;11.1863592;14.45624456;13.24169348;11.98692908;14.65271581;13.43810386;12.16428996;13.46450804;12.29187709;11.14153729;14.4371431;13.15972778;11.97075208;14.65064414;13.37109455;12.14477338
1/1/2038;13.28384555;12.030668;10.8652668;15.46132549;13.96254017;12.66847253;15.16108341;13.72877898;12.40091139;13.318135;12.03840249;10.8998969;15.53176492;14.04360219;12.70398846;15.22890617;13.77397916;12.46155605;13.38966455;12.07340612;10.94400417;15.59822505;14.05101724;12.78844708;15.30932062;13.79748583;12.53082866
1/2/2038;14.72824587;13.32503116;12.0482284;16.14287673;14.55596824;13.17266475;16.2474307;14.69542723;13.29189187;14.76355287;13.33027476;12.08280003;16.21164959;14.63615084;13.20568868;16.31529026;14.73941306;13.35284851;14.83209717;13.36023602;12.12349509;16.27292536;14.63656942;13.28680673;16.39302691;14.75696425;13.42018267
1/3/2038;13.6028025;12.32533428;11.12894337;15.49977075;14.0046206;12.69388126;15.20349772;13.77754697;12.43987122;13.63166328;12.32576885;11.15713104;15.56003035;14.07653959;12.72096007;15.2611979;13.81359341;12.49211098;13.68631139;12.34668066;11.18797867;15.60934732;14.06838126;12.79129242;15.32464244;13.82167758;12.54751283
1/4/2038;14.55384138;13.23108826;11.91117478;16.01177233;14.52002601;13.11635541;16.04354562;14.59165579;13.13223396;14.57949771;13.22748228;11.93720478;16.06866543;14.58972036;13.13999898;16.09897484;14.62488411;13.18297178;14.63029105;13.24232046;11.96394769;16.11107382;14.57354543;13.20573898;16.15725516;14.62560464;13.23435394
1/5/2038;14.57816486;13.28711387;11.93292002;15.66942844;14.26008153;12.85442132;15.60457186;14.24225524;12.77948926;14.59923525;13.27859007;11.95490174;15.7201575;14.32401883;12.87353263;15.65353159;14.27018882;12.82495877;14.6422664;13.28706411;11.97567572;15.75403019;14.30122417;12.93168375;15.70259896;14.26398715;12.86871699
1/6/2038;15.56008712;14.18003663;12.73465733;17.13627494;15.57342688;14.03434712;17.09466728;15.58169288;13.99032913;15.57677463;14.1669068;12.7540526;17.18574345;15.63778663;14.05031035;17.14223345;15.60673546;14.03509203;15.61568241;14.16835548;12.76970244;17.21401242;15.60496114;14.10660441;17.18712226;15.59193108;14.07573629
1/7/2038;15.38536932;14.00353644;12.5909982;16.60598866;15.0703511;13.60357775;16.79408242;15.28426527;13.74340649;15.3967808;13.98594986;12.6059712;16.64841969;15.12763988;13.6145005;16.83525175;15.30377533;13.78283787;15.42808865;13.98091867;12.61561851;16.66825501;15.08906943;13.66277834;16.87168318;15.28234512;13.8164853
1/8/2038;15.6387349;14.23241716;12.79869168;17.09304682;15.51518267;14.0010778;17.66745374;16.08320956;14.46105829;15.64506584;14.20975228;12.80956533;17.13068415;15.56868626;14.00743481;17.70460282;16.09812813;14.49750334;15.66996159;14.19840773;12.81372842;17.14323028;15.52188897;14.05075049;17.73487089;16.06831346;14.5263058
1/9/2038;15.96821015;14.53315831;13.06590698;16.68499745;15.14800917;13.66019056;17.06172126;15.53400859;13.96212026;15.96905102;14.50582397;13.0724602;16.71580328;15.19486634;13.66153252;17.09168354;15.54297342;13.99238915;15.98769291;14.48708886;13.07069337;16.72081605;15.14267228;13.69786135;17.11362547;15.50761139;14.01422196
1/10/2038;14.84250293;13.51034721;12.13851732;15.83569153;14.38975324;12.95222617;15.77760618;14.37925983;12.90918854;14.83781705;13.47596946;12.14013232;15.85905374;14.42893327;12.94870624;15.79952763;14.38229306;12.93241743;14.84892415;13.45696173;12.13373325;15.85701396;14.37322448;12.97759756;15.81315185;14.34355008;12.94715267
1/11/2038;14.81380909;13.49847595;12.11612523;15.79289078;14.35269446;12.93046211;16.27393804;14.83214315;13.31312331;14.80320858;13.46188411;12.11288972;15.80973684;14.38589534;12.92167867;16.28995012;14.82927355;13.33170558;14.80841794;13.43452116;12.10174082;15.80124826;14.32449389;12.94519939;16.29738401;14.78332115;13.34147797
1/12/2038;13.79350413;12.52640235;11.28180672;14.84572303;13.44162938;12.1524675;15.16770984;13.77254975;12.40589133;13.77820941;12.48808035;11.27375369;14.85530127;13.46704581;12.13909797;15.17627037;13.76410566;12.41800325;13.77726112;12.45693386;11.25962227;14.84135981;13.40417138;12.15630718;15.1771276;13.71596313;12.42213899
1/1/2039;13.78515539;12.34653145;11.11690836;16.050181;14.33214328;12.94848259;15.87306306;14.21451493;12.79623081;13.78651017;12.33938721;11.14580326;16.07496031;14.40133609;12.9970457;15.91131742;14.25166371;12.87421943;13.84017357;12.37828237;11.15713623;16.13012888;14.4124428;13.04392968;15.97874771;14.27896751;12.89619955
1/2/2039;15.28112533;13.67213743;12.32476037;16.74498218;14.93803098;13.46634271;17.0445505;15.24968371;13.74371113;15.27857836;13.65938563;12.35162231;16.76394054;15.00396447;13.51127924;17.07864068;15.28328072;13.82181559;15.32932963;13.69587765;12.35788576;16.81582745;15.01046993;13.55541199;17.1451133;15.3072646;13.84064295
1/3/2039;14.10868967;12.64234289;11.38112724;16.14014683;14.4258488;13.01692016;15.98158821;14.32418583;12.88801256;14.10138159;12.62467373;11.40099729;16.15102963;14.48288754;13.05437406;16.00600223;14.34907005;12.9552288;14.14138833;12.65370016;11.40177771;16.19416659;14.48302917;13.09146936;16.06150601;14.3655021;12.96739232
1/4/2039;15.09284887;13.56913193;12.17914794;16.65005506;14.93628743;13.43190505;16.80300155;15.11533754;13.55523235;15.07825838;13.54502934;12.19514591;16.65435755;14.98910505;13.46497729;16.82153988;15.1352387;13.62020263;15.11555868;13.57029963;12.19154688;16.69255557;14.98359911;13.49819525;16.87342884;15.14677576;13.62778845
1/5/2039;15.11189578;13.61876175;12.19668369;16.30637043;14.67516099;13.16888358;16.38409218;14.78600629;13.22372359;15.09164738;13.58834148;12.20768056;16.3042864;14.72136746;13.19620482;16.39576213;14.79973982;13.28201212;15.12273254;13.6092132;12.1996369;16.33579916;14.71066108;13.22399522;16.44039371;14.80566606;13.2846103
1/6/2039;16.12030966;14.52914748;13.00876501;17.71076211;15.92167403;14.28488719;17.79425105;16.0422986;14.35333536;16.09164755;14.49222111;13.01583303;17.70159331;15.96557963;14.30894753;17.79991388;16.05088658;14.41087241;16.11957542;14.50790327;13.00185826;17.72878815;15.9476594;14.33341254;17.84122136;16.05088747;14.40792341
1/7/2039;15.93503866;14.34691347;12.85869521;17.35393982;15.58299184;13.99987206;17.64049576;15.88288143;14.22785583;15.90107173;14.30535188;12.86108282;17.33877301;15.62040448;14.01842495;17.63987926;15.88572201;14.27979153;15.92249253;14.31532935;12.84234186;17.35875409;15.59691046;14.03696748;17.67402592;15.87964018;14.2713873
1/8/2039;16.20438002;14.58770206;13.07617006;17.67128342;15.86910153;14.25474425;18.37255149;16.54545298;14.82199832;16.16443841;14.5405427;13.07420044;17.6497444;15.90172209;14.26873612;18.36572617;16.54273922;14.87100069;16.17973817;14.54493392;13.04995498;17.66278526;15.87126803;14.28176081;18.39373118;16.52964268;14.85614766
1/9/2039;16.54940726;14.90124439;13.3519153;17.48892239;15.70913137;14.09875735;17.99398906;16.20648125;14.51046422;16.50337752;14.84926858;13.34571071;17.46199932;15.73638296;14.10804999;17.98187859;16.19868607;14.55380446;16.51200774;14.84645175;13.31485644;17.46734857;15.69948913;14.11483401;18.00163214;16.17899171;14.53306144
1/10/2039;15.39713341;13.86778175;12.41605483;16.38413893;14.73148879;13.19564836;16.44893755;14.83204672;13.26428977;15.34968766;13.80957698;12.40655059;16.35399037;14.75261646;13.20038346;16.43293335;14.82049593;13.29992483;15.35061982;13.80628738;12.37251089;16.35129525;14.71110797;13.20052982;16.44332381;14.79560501;13.27479077
1/11/2039;15.36822812;13.85201543;12.39344507;16.34173058;14.69373592;13.17535029;16.98871978;15.31777202;13.69729689;15.31646548;13.79469761;12.3803166;16.30673487;14.71036032;13.17610726;16.9671143;15.30127617;13.73001275;15.30979229;13.7798935;12.34029099;16.29587922;14.66161298;13.1696289;16.96937725;15.26795573;13.69722589
1/12/2039;14.30951554;12.85252979;11.53969935;15.43943811;13.82978627;12.44482518;15.88788444;14.27064004;12.80713899;14.25773007;12.79647845;11.52413967;15.40216042;13.84164202;12.44213734;15.86333189;14.25140106;12.83424861;14.24350132;12.77520803;11.48109135;15.38345126;13.78818561;12.4291853;15.85677643;14.21258842;12.79660377
1/1/2040;14.17498126;12.60629325;11.31217436;16.50429993;14.63522178;13.15892527;16.49592765;14.66852475;13.15473434;14.15008622;12.58793958;11.28538694;16.49033901;14.69658897;13.16292896;16.51172234;14.70180102;13.19242333;14.19653309;12.63723465;11.32485244;16.5474145;14.71913153;13.24310635;16.57887742;14.74073284;13.23713784
1/2/2040;15.16787404;13.47524984;12.10587775;16.59926313;14.70965484;13.20728372;17.08387833;15.18124225;13.62722727;15.1405111;13.4534408;12.07451287;16.58137027;14.76789149;13.20822762;17.09624864;15.21221573;13.6631654;15.17802516;13.49684292;12.10788618;16.62936201;14.78216611;13.28113646;17.15603003;15.24381346;13.70168808
1/3/2040;14.4996585;12.90168354;11.57522288;16.57020953;14.71014938;13.20806634;16.54598651;14.72829282;13.20002308;14.4711196;12.87719805;11.54240283;16.54807073;14.76456248;13.20560209;16.55338392;14.7544047;13.23131673;14.49699523;12.91131009;11.56685064;16.58584096;14.76980296;13.27041083;16.60108495;14.77597464;13.26049524
1/4/2040;15.5079856;13.84339851;12.38416071;17.05766693;15.19710356;13.60110997;17.32386585;15.47508289;13.82497313;15.47325933;13.81429257;12.34592944;17.03084663;15.24970099;13.59535251;17.3272946;15.49879373;13.85442511;15.49226586;13.84221708;12.36514101;17.05988915;15.24631679;13.65420556;17.36713916;15.51242963;13.8769211
1/5/2040;15.5197269;13.88663306;12.39580737;16.80864482;15.01941248;13.41243822;17.02973025;15.25761521;13.59640572;15.48174167;13.85333009;12.35451731;16.77844779;15.06800845;13.40374451;17.02914792;15.27753388;13.62232582;15.49150187;13.87424692;12.36695221;16.79773502;15.05630511;13.45430018;17.05879786;15.28245243;13.6368545
1/6/2040;16.54507825;14.808914;13.21370629;18.23827561;16.28535222;14.54038846;18.45702568;16.52587454;14.7280832;16.49975387;14.77165032;13.16695266;18.20128339;16.33425381;14.52758734;18.45203161;16.54356789;14.752675;16.50206202;14.78414332;13.1725169;18.21206905;16.31249488;14.57427303;18.47381143;16.53963379;14.7601525
1/7/2040;16.34140875;14.61565462;13.05008066;17.99306309;16.05546598;14.34727822;18.37967805;16.44234676;14.66481534;16.29297874;14.57487343;13.00095701;17.95248263;16.10002395;14.33137271;18.37060657;16.4562141;14.6859566;16.28656092;14.58014845;12.99953048;17.95350305;16.06999157;14.36972763;18.38244676;16.44351136;14.68553702
1/8/2040;16.61629941;14.85987986;13.2694428;18.05862711;16.11384925;14.39919852;18.88446405;16.89708548;15.07256777;16.56321704;14.81489471;13.21644156;18.01367347;16.15479401;14.37986413;18.87091422;16.90740364;15.09077647;16.54811023;14.81269304;13.20814315;18.00519407;16.11618085;14.41075742;18.8731552;16.88549789;15.08241363
1/9/2040;16.97221915;15.18356964;13.55112921;18.16854749;16.21372308;14.47351907;18.80214617;16.82257373;14.99624093;16.91392952;15.13449125;13.49378353;18.11883076;16.25090435;14.45047254;18.78518278;16.82873281;15.01066566;16.88984159;15.12389749;13.47808253;18.10079493;16.20359761;14.47393754;18.7776874;16.79824426;14.99455409
1/10/2040;15.81227479;14.14921108;12.61891176;16.78379369;14.99287486;13.36362457;17.00424143;15.23082518;13.56136306;15.75394461;14.09394717;12.56230946;16.73358909;15.02343419;13.33897104;16.98490824;15.23235247;13.57079382;15.72342107;14.08276738;12.54140819;16.70826154;14.97192044;13.35369197;16.96911928;15.1967192;13.54906493
1/11/2040;15.78768184;14.13116254;12.59974147;16.74748536;14.95668521;13.34252693;17.54996525;15.7155725;13.99629814;15.72502416;14.07726256;12.53962544;16.69244632;14.98273055;13.31397896;17.52401135;15.71271547;14.00187059;15.68659497;14.05382876;12.5125628;16.65854838;14.92362067;13.32176214;17.49889331;15.66804429;13.97214163
1/12/2040;14.7018046;13.11324158;11.73284703;15.95806723;14.1987218;12.71092057;16.53862169;14.75379963;13.18780661;14.63914068;13.06046;11.67319651;15.90075052;14.21908617;12.67990815;16.50976676;14.74662886;13.18924798;14.59584047;13.0309121;11.64236056;15.86033956;14.15573341;12.68088102;16.47772027;14.69722509;13.15478708
1/1/2041;14.56361893;12.86186556;11.50522088;16.81542347;14.8256473;13.27920928;16.9074838;14.93568332;13.3429689;14.58120131;12.89909213;11.54272951;16.85466324;14.93283146;13.35000921;16.96876939;15.02032189;13.44381462;14.64009265;12.93410135;11.53379747;16.92175494;14.93419169;13.36993414;17.04529191;15.03866361;13.44126146
1/2/2041;16.1409761;14.24197837;12.75235894;17.51335625;15.43516611;13.81925236;18.16065787;16.03581267;14.33537211;16.15769333;14.28013877;12.78997905;17.54851397;15.54168791;13.8884137;18.22057873;16.1215285;14.43910804;16.21211791;14.30994802;12.77232765;17.60963284;15.53537871;13.9022347;18.29369065;16.13320938;14.42921878
1/3/2041;14.89892747;13.16715929;11.7743283;16.7120047;14.75290062;13.19750271;16.76990329;14.83129998;13.23988179;14.91056516;13.19699711;11.80518585;16.74006426;14.84983271;13.25920046;16.81947074;14.90554344;13.33120187;14.95198184;13.21879921;11.78244478;16.78991072;14.83631851;13.26572148;16.8783518;14.90872096;13.31528394
1/4/2041;15.93050631;14.12208617;12.59327234;17.24674748;15.27683086;13.62389135;17.56572628;15.58702835;13.87191952;15.93738612;14.15015084;12.62210103;17.27022827;15.37232216;13.683236;17.61194122;15.66003598;13.96313379;15.97409346;14.16580698;12.59180245;17.31310355;15.35074718;13.68321843;17.66480453;15.6555693;13.93952552
1/5/2041;15.93571861;14.16083726;12.59976749;17.12607617;15.21187469;13.53406856;17.4336299;15.51355463;13.77355219;15.93809584;14.18376541;12.62457977;17.14413364;15.3022628;13.58884567;17.47409836;15.5814009;13.85984882;15.96654394;14.19330886;12.58838038;17.17833846;15.27335892;13.58222988;17.51797562;15.56933243;13.8296598
1/6/2041;16.97579704;15.09465131;13.42195424;18.58774527;16.50650994;14.68197713;18.88041643;16.79827527;14.90968931;16.97215805;15.11691458;13.44466079;18.60185085;16.5996925;14.73703674;18.9187132;16.86673797;14.99866427;16.99536353;15.11749172;13.39926839;18.6300496;16.56042803;14.72282232;18.95711369;16.84558856;14.95882267
1/7/2041;16.7546027;14.89241522;13.24559768;18.51273891;16.43628803;14.62428592;18.93907756;16.84301579;14.95428277;16.74628768;14.90874676;13.26421241;18.52149604;16.52436429;14.67491503;18.97239872;16.90683767;15.03922414;16.76124073;14.90367557;13.21318824;18.54076538;16.47748726;14.6538156;19.0019;16.87765137;14.99216637
1/8/2041;17.03386484;15.13873963;13.46603038;18.32935215;16.27234783;14.48028753;19.20215715;17.08008909;15.16813761;17.0206374;15.15100401;13.48118718;18.33289624;16.35498756;14.52634075;19.23099702;17.14005055;15.25004373;17.02781085;15.13883406;13.42300367;18.34320335;16.30084197;14.49854273;19.25175384;17.10235915;15.19510429
1/9/2041;17.39959004;15.46933492;13.75280511;18.72512386;16.62212738;14.77633634;19.41916373;17.26775994;15.32545584;17.38131211;15.47782078;13.7645075;18.72344902;16.70182772;14.81909441;19.44483737;17.3235175;15.40386249;17.38023211;15.45770087;13.69833075;18.72472061;16.63837261;14.7834663;19.45634012;17.2770143;15.34085769
1/10/2041;16.23270232;14.42970354;12.8242976;17.11168014;15.20280769;13.49619057;17.41902137;15.50371255;13.74431664;16.21135084;14.42614528;12.83186722;17.10552787;15.27159513;13.53162867;17.43816565;15.54920898;13.81058795;16.20205994;14.4076111;12.76335236;17.09812012;15.20593234;13.49227721;17.43924363;15.49930401;13.7468735
1/11/2041;16.20930902;14.41044552;12.80627879;17.13878614;15.21920694;13.5245207;18.0253409;16.03654723;14.22455764;16.18340043;14.40996272;12.81005474;17.12757849;15.28356643;13.55604618;18.03806078;16.07926492;14.28884504;16.16577137;14.37700107;12.73559582;17.11097792;15.20970319;13.50942033;18.02995826;16.01945617;14.21513777
1/12/2041;15.09755002;13.37584228;11.92727761;16.28493114;14.41001706;12.84896121;16.94504106;15.01946939;13.37080784;15.0692298;13.3734437;11.92744329;16.26969247;14.46686506;12.87546039;16.95348313;15.05526708;13.42789508;15.04459105;13.33378726;11.85168527;16.24497583;14.38895897;12.82415867;16.93658019;14.99104879;13.3517848
1/1/2042;14.84111872;13.00532296;11.525195;16.83666213;14.74787223;13.08000758;17.03459426;14.93726447;13.20838451;14.84783667;12.99245867;11.58101486;16.86678263;14.77696687;13.16249852;17.07537525;14.94916499;13.31638908;14.88989149;13.03908832;11.59840235;16.90984687;14.78766064;13.207909;17.12649139;14.97718531;13.35350923
1/2/2042;16.45462879;14.40721558;12.77892612;17.62244205;15.43066961;13.68594855;18.3678339;16.09961736;14.24688719;16.45931751;14.39085591;12.8373662;17.64892323;15.45668313;13.76813159;18.40970363;16.10788224;14.35932314;16.49460179;14.43228436;12.84847955;17.68365444;15.45904372;13.80777727;18.45432381;16.12888101;14.39115042
1/3/2042;15.19146622;13.32225947;11.8013835;16.72881382;14.67184012;12.9977041;16.88955163;14.82711595;13.10398841;15.19212472;13.30162648;11.85192938;16.74915136;14.69235079;13.07200572;16.92299676;14.83036171;13.20352836;15.21537071;13.33398731;11.85522135;16.7727583;14.6863892;13.10234612;16.95445731;14.84131088;13.22534
1/4/2042;16.23226421;14.27726468;12.61359727;17.27125867;15.19547279;13.42201224;17.6817691;15.57067427;13.72147039;16.22799525;14.25154121;12.66389285;17.28733504;15.21237613;13.49489119;17.71167883;15.56959567;13.8217253;16.24431159;14.27795965;12.66076872;17.30238005;15.19801278;13.51894465;17.734978;15.57262292;13.83704649
1/5/2042;16.2274373;14.31091514;12.61217346;17.3733915;15.32913048;13.50682922;17.76183473;15.68742455;13.79006312;16.21882405;14.28059884;12.65876361;17.38465728;15.34184972;13.57632858;17.78696967;15.6818737;13.88687837;16.226449;14.3001203;12.64929826;17.39083096;15.31948034;13.59353997;17.80115041;15.67679914;13.89508593
1/6/2042;17.27490331;15.2477766;13.4268941;18.80415216;16.59352;14.61141204;19.17782409;16.94084608;14.88199998;17.25997679;15.21384934;13.47283952;18.81106408;16.60263114;14.68246049;19.19970731;16.9300747;14.98226129;17.26041431;15.22447183;13.45592097;18.80856481;16.57035293;14.6939107;19.20560456;16.91631347;14.98378584
1/7/2042;17.03989583;15.03737093;13.24200846;18.84492134;16.63453945;14.64452271;19.30678516;17.05602855;14.98019088;17.02044753;14.99766603;13.28361132;18.8465152;16.63897728;14.71153684;19.32381027;17.04036642;15.07684183;17.01300895;15.00321904;13.26075415;18.83527095;16.59897726;14.71620929;19.32080791;17.01865778;15.07140065
1/8/2042;17.31444905;15.28312155;13.4553265;18.50979369;16.33814057;14.38587646;19.40591536;17.14753867;15.06457434;17.28953374;15.23823253;13.49358478;18.50598209;16.33776902;14.44748313;19.41798369;17.12684969;15.15738186;17.27443206;15.23729366;13.46451063;18.48675893;16.29133689;14.4457044;19.40644013;17.09754328;15.14525659
1/9/2042;17.69087045;15.61891759;13.7456838;19.0037681;16.76719855;14.75266165;19.76029658;17.44885165;15.32552328;17.66003384;15.56816416;13.78056519;18.99393907;16.76159831;14.81118462;19.77204046;17.42246344;15.41517891;17.63714995;15.56079273;13.74507108;18.96609111;16.7068496;14.80303062;19.75210821;17.38544801;15.3963939
1/10/2042;16.52304662;14.57529291;12.83171117;17.30432758;15.27670573;13.42447298;17.73439078;15.67014108;13.74686906;16.48930526;14.51375291;12.86062127;17.28989554;15.26678639;13.47348335;17.73812463;15.64085207;13.82238937;16.46085669;14.51027002;12.82078646;17.25746563;15.21068385;13.46047916;17.71205589;15.60048327;13.79928704
1/11/2042;16.50068324;14.55719371;12.81520338;17.51482385;15.44950078;13.59375903;18.42945725;16.27322339;14.28999501;16.46095784;14.49993766;12.83913266;17.49388499;15.4338864;13.63839883;18.42410417;16.23750903;14.36314851;16.42625075;14.48159289;12.79567499;17.45369961;15.3707665;13.61963576;18.39000297;16.18940063;14.33289641
1/12/2042;15.36959426;13.51393496;11.93553722;16.52865707;14.52986786;12.82781053;17.27215693;15.1952757;13.39197459;15.32697032;13.45850036;11.95342074;16.50280576;14.50981318;12.86551473;17.26287993;15.15636626;13.45621015;15.28872277;13.43359136;11.90841485;16.45849954;14.44468872;12.84281974;17.22421926;15.10558464;13.42335728
1/1/2043;14.9376045;13.02550364;11.54096272;16.61748773;14.50430364;12.85508014;16.89224198;14.74757583;13.02297674;14.99874399;13.07752041;11.55873164;16.71111699;14.58545307;12.88581806;16.98344724;14.81846863;13.0735856;14.99215526;13.09279197;11.56535518;16.69588574;14.55719419;12.91419048;16.97371739;14.80708637;13.10727907
1/2/2043;16.56923888;14.43763281;12.80186876;17.4706762;15.24560694;13.51133443;18.29284196;15.96473632;14.10876331;16.63138989;14.49196633;12.81664762;17.56211338;15.32478605;13.53769013;18.39106315;16.03505047;14.15791497;16.61687501;14.50098996;12.81882346;17.53845046;15.28903644;13.56217143;18.37329648;16.01637089;14.18873632
1/3/2043;15.30308467;13.35605373;11.82692623;16.58161893;14.49002505;12.82946353;16.87981961;14.75175449;13.02610266;15.35484007;13.39891624;11.83596445;16.66200136;14.55967572;12.84953149;16.966497;14.81097484;13.0664089;15.3351435;13.40416249;11.83322599;16.63317607;14.52015735;12.86787065;16.94356036;14.78800827;13.08980615
1/4/2043;16.34210316;14.30568136;12.6336802;17.07373524;14.9659842;13.21174461;17.62102513;15.44602009;13.59979831;16.39104997;14.34658582;12.63851014;17.15004166;15.03224952;13.22742848;17.70478438;15.50212977;13.63669789;16.36384146;14.34624376;12.63083443;17.11378715;14.98567081;13.24122126;17.67396538;15.47204939;13.65579298
1/5/2043;16.32934473;14.33637781;12.62629345;17.44810285;15.34042882;13.50651118;17.90452393;15.74415177;13.82558989;16.37244423;14.37209713;12.62647496;17.51974869;15.40278006;13.51764983;17.98327743;15.79558967;13.85805823;16.33887782;14.36631122;12.61410469;17.47605105;15.3492088;13.52660438;17.94507767;15.75887704;13.87213117
1/6/2043;17.3728757;15.26806009;13.43403793;18.77490641;16.51420777;14.52504529;19.23012541;16.91704054;14.84042522;17.41214906;15.30324208;13.42962629;18.84548886;16.57560774;14.5319883;19.30813886;16.96641946;14.87011398;17.37028502;15.288789;13.4112735;18.79134484;16.51170874;14.53610961;19.25977088;16.92053056;14.87953572
1/7/2043;17.12997893;15.05190969;13.24360072;18.85477619;16.5947718;14.58777768;19.34754836;17.02734843;14.92908286;17.16317243;15.07970514;13.23499327;18.91941205;16.6509872;14.58987834;19.42027145;17.07140394;14.95399148;17.11533814;15.06160771;13.21175944;18.85775468;16.58046157;14.58842586;19.36417279;17.01869781;14.95770083
1/8/2043;17.39425617;15.29364377;13.44816873;18.51490951;16.29545433;14.32700839;19.40685743;17.08329331;14.98222253;17.42224499;15.31695545;13.43499412;18.57247966;16.34548061;14.32447191;19.4744401;17.12206961;15.00244939;17.3668258;15.29256936;13.40618441;18.5045488;16.26982168;14.31736738;19.41048935;17.0624657;15.00021293
1/9/2043;17.77640991;15.62999329;13.74144317;18.99697381;16.71004549;14.68543254;19.79529494;17.4099959;15.2713944;17.79948608;15.64882165;13.72372322;19.05006223;16.75607712;14.67820115;19.8670357;17.44417777;15.28727198;17.73541145;15.6175108;13.68855395;18.97244694;16.67153155;14.66473218;19.79391344;17.3765059;15.27876661
1/10/2043;16.61966771;14.58755943;12.84024836;17.2613367;15.18553275;13.32638154;17.82528028;15.68173131;13.74062411;16.6368546;14.58808467;12.82063037;17.30441947;15.22286251;13.31586142;17.8806943;15.70713241;13.75025055;16.56893561;14.56468212;12.77962859;17.22607211;15.13921381;13.29755519;17.80569677;15.63822239;13.73567927
1/11/2043;16.59613751;14.57450502;12.82349166;17.76904702;15.61749482;13.73130858;18.6655576;16.40706271;14.39444896;16.60775593;14.58293789;12.79925666;17.80781889;15.65098716;13.71608116;18.71550655;16.42907928;14.39987677;16.53223644;14.54033632;12.75431787;17.71805996;15.55710628;13.69039437;18.628195;16.34924944;14.37704397
1/12/2043;15.46040093;13.53160072;11.94423257;16.57127128;14.51474876;12.8046871;17.39308473;15.23184295;13.41151259;15.46680204;13.53818061;11.91818364;16.60265127;14.54166451;12.78722758;17.43682434;15.24792325;13.413338;15.38825607;13.48872679;11.87015215;16.51025338;14.44650028;12.75639644;17.34622105;15.16574264;13.38562112
1/1/2044;15.57310223;13.52206645;11.85501026;16.9753947;14.77392738;12.9518448;17.34595425;15.09189785;13.16240473;15.58251456;13.54011742;11.86028391;17.01587835;14.79679018;12.96099795;17.36278155;15.10953142;13.18629567;15.67192125;13.57813626;11.9179038;17.10159721;14.78843801;13.04047708;17.45398991;15.11903707;13.2860977
1/2/2044;16.68285331;14.47477026;12.70006217;17.3785542;15.12129817;13.25364018;18.26760214;15.88056749;13.87541494;16.68872754;14.49238714;12.70220672;17.41493585;15.14028861;13.2579617;18.298085;15.89431113;13.89633662;16.77409981;14.52214785;12.75625654;17.4903437;15.12243812;13.33112305;18.38301195;15.89446196;13.99263011
1/3/2044;15.95833252;13.86991801;12.15162626;17.06482867;14.86687867;13.01992209;17.54387683;15.27077914;13.33578326;15.95953789;13.88082878;12.15029356;17.0959194;14.88150637;13.02059259;17.57355278;15.27985844;13.35227376;16.03162842;13.90311675;12.19465338;17.15987955;14.85528514;13.08482725;17.64477695;15.27107856;13.43695771
1/4/2044;17.03544311;14.85330648;12.97625204;17.46957427;15.26807201;13.3303257;18.21875;15.90846315;13.85024374;17.03208947;14.86111238;12.97127565;17.49662782;15.27891447;13.32737993;18.24418582;15.91352955;13.86355194;17.0990426;14.87610025;13.0110572;17.55181473;15.24305336;13.38529655;18.30733312;15.89499837;13.94325884
1/5/2044;17.01989444;14.88694748;12.96695479;18.1536467;15.91647335;13.85711536;18.68217162;16.36853755;14.21034028;17.0120035;14.89108832;12.95852345;18.17695827;15.92356599;13.85038462;18.70323604;16.36937934;14.22019942;17.06920194;14.89737395;12.99091979;18.223924;15.87716807;13.90268198;18.7572424;16.34096328;14.29377852
1/6/2044;18.10549059;15.85298914;13.79471845;19.4644664;17.07690546;14.84806536;20.02133934;17.55152662;15.21761908;18.09221768;15.85562279;13.78214496;19.48444194;17.08012103;14.83700798;20.03870484;17.54787288;15.22421917;18.14317669;15.85125899;13.80907168;19.52401555;17.0210022;14.88484919;20.08545347;17.50772964;15.29452773
